solarSystemName,SolarSystemID,constellationID,regionID,wormholeClass,wormholeEffect,statics
J121842,31002051,21000254,11000025,5,,H296
J100415,31002052,21000254,11000025,5,,H296
J143057,31002053,21000254,11000025,5,,H296
J165953,31002054,21000254,11000025,5,Wolf-Rayet Star,H296
J102753,31002055,21000255,11000025,5,Black Hole,H296
J221325,31002056,21000255,11000025,5,Wolf-Rayet Star,H296
J114443,31002057,21000255,11000025,5,Magnetar,H296
J125990,31002058,21000255,11000025,5,,H296
J114518,31002059,21000255,11000025,5,Cataclysmic Variable,H296
J102623,31002060,21000255,11000025,5,Wolf-Rayet Star,H296
J164900,31002061,21000256,11000026,5,,V753
J122049,31002062,21000256,11000026,5,Red Giant,V753
J154846,31002063,21000256,11000026,5,Wolf-Rayet Star,V753
J115522,31002064,21000256,11000026,5,,V753
J145844,31002065,21000256,11000026,5,Magnetar,V753
J121704,31002066,21000256,11000026,5,,V753
J121959,31002067,21000256,11000026,5,,V753
J105849,31002068,21000256,11000026,5,Wolf-Rayet Star,V753
J122610,31002069,21000257,11000026,5,,V753
J152912,31002070,21000257,11000026,5,Black Hole,V753
J145359,31002071,21000257,11000026,5,,V753
J154906,31002072,21000257,11000026,5,Magnetar,V753
J160547,31002073,21000257,11000026,5,Magnetar,V753
J111150,31002074,21000257,11000026,5,Red Giant,V753
J111935,31002075,21000258,11000026,5,,V753
J100237,31002076,21000258,11000026,5,Wolf-Rayet Star,V753
J145735,31002077,21000258,11000026,5,,V753
J103600,31002078,21000258,11000026,5,Black Hole,V753
J211517,31002079,21000258,11000026,5,Wolf-Rayet Star,V753
J131128,31002080,21000258,11000026,5,Cataclysmic Variable,V753
J143107,31002081,21000258,11000026,5,Black Hole,V753
J213125,31002082,21000258,11000026,5,Pulsar,V753
J152325,31002083,21000258,11000026,5,Cataclysmic Variable,V753
J114014,31002084,21000259,11000026,5,Wolf-Rayet Star,V753
J215215,31002085,21000259,11000026,5,,V753
J143718,31002086,21000259,11000026,5,Black Hole,V753
J134141,31002087,21000259,11000026,5,Cataclysmic Variable,V753
J114842,31002088,21000259,11000026,5,,V753
J105504,31002089,21000259,11000026,5,Black Hole,V753
J130302,31002090,21000259,11000026,5,Cataclysmic Variable,V753
J170327,31002091,21000260,11000026,5,,V753
J120823,31002092,21000260,11000026,5,Magnetar,V753
J153449,31002093,21000260,11000026,5,Red Giant,V753
J164621,31002094,21000260,11000026,5,Magnetar,V753
J142631,31002095,21000260,11000026,5,,V753
J134652,31002096,21000260,11000026,5,,V753
J123628,31002097,21000260,11000026,5,,V753
J130621,31002098,21000260,11000026,5,,V753
J171158,31002099,21000261,11000026,5,,V753
J163930,31002100,21000261,11000026,5,Cataclysmic Variable,V753
J113907,31002101,21000261,11000026,5,,V753
J164610,31002102,21000261,11000026,5,,V753
J145512,31002103,21000261,11000026,5,Magnetar,V753
J133833,31002104,21000261,11000026,5,,V753
J141250,31002105,21000261,11000026,5,Red Giant,V753
J105623,31002106,21000261,11000026,5,Magnetar,V753
J120010,31002107,21000262,11000026,5,,V753
J233630,31002108,21000262,11000026,5,Black Hole,V753
J162007,31002109,21000262,11000026,5,Black Hole,V753
J215124,31002110,21000262,11000026,5,,V753
J141615,31002111,21000262,11000026,5,,V753
J133222,31002112,21000262,11000026,5,,V753
J105822,31002113,21000262,11000026,5,Wolf-Rayet Star,V753
J171136,31002114,21000263,11000026,5,,V753
J152111,31002115,21000263,11000026,5,Pulsar,V753
J104846,31002116,21000263,11000026,5,Red Giant,V753
J123440,31002117,21000263,11000026,5,,V753
J121416,31002118,21000263,11000026,5,Magnetar,V753
J161635,31002119,21000263,11000026,5,Black Hole,V753
J141043,31002120,21000264,11000026,5,,V753
J163408,31002121,21000264,11000026,5,Cataclysmic Variable,V753
J135204,31002122,21000264,11000026,5,,V753
J133913,31002123,21000264,11000026,5,Magnetar,V753
J153447,31002124,21000264,11000026,5,Cataclysmic Variable,V753
J145313,31002125,21000264,11000026,5,,V753
J162753,31002126,21000265,11000027,5,Pulsar,M267
J135301,31002127,21000265,11000027,5,Wolf-Rayet Star,M267
J125254,31002128,21000265,11000027,5,Cataclysmic Variable,M267
J145320,31002129,21000265,11000027,5,Red Giant,M267
J103116,31002130,21000265,11000027,5,,M267
J120437,31002131,21000265,11000027,5,,M267
J100252,31002132,21000265,11000027,5,,M267
J153919,31002133,21000265,11000027,5,Pulsar,M267
J115520,31002134,21000266,11000027,5,Wolf-Rayet Star,M267
J100919,31002135,21000266,11000027,5,Wolf-Rayet Star,M267
J115933,31002136,21000266,11000027,5,Pulsar,M267
J133529,31002137,21000266,11000027,5,,M267
J131549,31002138,21000266,11000027,5,Cataclysmic Variable,M267
J205517,31002139,21000266,11000027,5,,M267
J220546,31002140,21000267,11000027,5,,M267
J102853,31002141,21000267,11000027,5,,M267
J115418,31002142,21000267,11000027,5,,M267
J155040,31002143,21000267,11000027,5,,M267
J172937,31002144,21000267,11000027,5,,M267
J122757,31002145,21000267,11000027,5,,M267
J100759,31002146,21000268,11000027,5,,M267
J145416,31002147,21000268,11000027,5,,M267
J152034,31002148,21000268,11000027,5,Magnetar,M267
J125544,31002149,21000268,11000027,5,Wolf-Rayet Star,M267
J123235,31002150,21000268,11000027,5,,M267
J151204,31002151,21000268,11000027,5,,M267
J104537,31002152,21000268,11000027,5,Black Hole,M267
J162047,31002153,21000268,11000027,5,Wolf-Rayet Star,M267
J140514,31002154,21000268,11000027,5,,M267
J154152,31002155,21000269,11000027,5,,M267
J143626,31002156,21000269,11000027,5,Pulsar,M267
J161737,31002157,21000269,11000027,5,Black Hole,M267
J142110,31002158,21000269,11000027,5,,M267
J112042,31002159,21000269,11000027,5,,M267
J105719,31002160,21000269,11000027,5,Black Hole,M267
J101556,31002161,21000269,11000027,5,,M267
J230047,31002162,21000269,11000027,5,Black Hole,M267
J213226,31002163,21000269,11000027,5,Pulsar,M267
J104218,31002164,21000270,11000027,5,,M267
J115308,31002165,21000270,11000027,5,Red Giant,M267
J140418,31002166,21000270,11000027,5,Black Hole,M267
J101343,31002167,21000270,11000027,5,Wolf-Rayet Star,M267
J105135,31002168,21000270,11000027,5,Red Giant,M267
J111818,31002169,21000270,11000027,5,Red Giant,M267
J110841,31002170,21000270,11000027,5,,M267
J134024,31002171,21000271,11000027,5,,M267
J142349,31002172,21000271,11000027,5,,M267
J212203,31002173,21000271,11000027,5,Wolf-Rayet Star,M267
J124942,31002174,21000271,11000027,5,Cataclysmic Variable,M267
J131747,31002175,21000271,11000027,5,Wolf-Rayet Star,M267
J133553,31002176,21000271,11000027,5,Black Hole,M267
J115422,31002177,21000271,11000027,5,,M267
J103448,31002178,21000272,11000027,5,,M267
J161301,31002179,21000272,11000027,5,,M267
J130334,31002180,21000272,11000027,5,,M267
J172125,31002181,21000272,11000027,5,Magnetar,M267
J114537,31002182,21000272,11000027,5,Cataclysmic Variable,M267
J134440,31002183,21000272,11000027,5,,M267
J101912,31002184,21000272,11000027,5,Wolf-Rayet Star,M267
J214006,31002185,21000272,11000027,5,Cataclysmic Variable,M267
J235108,31002186,21000273,11000027,5,,M267
J124538,31002187,21000273,11000027,5,Red Giant,M267
J125641,31002188,21000273,11000027,5,Black Hole,M267
J141728,31002189,21000273,11000027,5,,M267
J100616,31002190,21000273,11000027,5,Pulsar,M267
J204350,31002191,21000273,11000027,5,,M267
J151300,31002192,21000273,11000027,5,Cataclysmic Variable,M267
J114041,31002193,21000273,11000027,5,,M267
J115644,31002194,21000274,11000028,5,,H296
J103328,31002195,21000274,11000028,5,Wolf-Rayet Star,H296
J143127,31002196,21000274,11000028,5,Black Hole,H296
J121459,31002197,21000274,11000028,5,,H296
J114441,31002198,21000274,11000028,5,,H296
J102345,31002199,21000274,11000028,5,Magnetar,H296
J161609,31002200,21000274,11000028,5,,H296
J131646,31002201,21000274,11000028,5,,H296
J144543,31002202,21000274,11000028,5,Wolf-Rayet Star,H296
J123658,31002203,21000275,11000028,5,,H296
J121450,31002204,21000275,11000028,5,,H296
J145753,31002205,21000275,11000028,5,,H296
J130510,31002206,21000275,11000028,5,,H296
J135402,31002207,21000275,11000028,5,,H296
J165220,31002208,21000275,11000028,5,,H296
J124152,31002209,21000276,11000028,5,Red Giant,H296
J162349,31002210,21000276,11000028,5,Wolf-Rayet Star,H296
J210750,31002211,21000276,11000028,5,Pulsar,H296
J235305,31002212,21000276,11000028,5,Black Hole,H296
J120546,31002213,21000276,11000028,5,Black Hole,H296
J105059,31002214,21000276,11000028,5,Magnetar,H296
J140249,31002215,21000277,11000028,5,,H296
J154551,31002216,21000277,11000028,5,,H296
J151530,31002217,21000277,11000028,5,Pulsar,H296
J122520,31002218,21000277,11000028,5,,H296
J151200,31002219,21000277,11000028,5,Black Hole,H296
J143245,31002220,21000277,11000028,5,,H296
J124722,31002221,21000277,11000028,5,Black Hole,H296
J173506,31002222,21000277,11000028,5,Wolf-Rayet Star,H296
J121747,31002223,21000277,11000028,5,Wolf-Rayet Star,H296
J235456,31002224,21000278,11000028,5,Red Giant,H296
J113712,31002225,21000278,11000028,5,Cataclysmic Variable,H296
J165940,31002226,21000278,11000028,5,Pulsar,H296
J165520,31002227,21000278,11000028,5,,H296
J135653,31002228,21000278,11000028,5,,H296
J132946,31002229,21000278,11000028,5,,H296
J134702,31002230,21000279,11000028,5,Red Giant,H296
J111249,31002231,21000279,11000028,5,,H296
J105607,31002232,21000279,11000028,5,Cataclysmic Variable,H296
J100551,31002233,21000279,11000028,5,,H296
J140524,31002234,21000279,11000028,5,Black Hole,H296
J234152,31002235,21000279,11000028,5,Magnetar,H296
J164732,31002236,21000279,11000028,5,,H296
J131505,31002237,21000279,11000028,5,Cataclysmic Variable,H296
J115405,31002238,21000280,11000028,5,,H296
J215009,31002239,21000280,11000028,5,Cataclysmic Variable,H296
J161940,31002240,21000280,11000028,5,,H296
J145825,31002241,21000280,11000028,5,,H296
J132605,31002242,21000280,11000028,5,,H296
J115907,31002243,21000280,11000028,5,Wolf-Rayet Star,H296
J125634,31002244,21000281,11000028,5,,H296
J110530,31002245,21000281,11000028,5,Magnetar,H296
J100854,31002246,21000281,11000028,5,,H296
J102053,31002247,21000281,11000028,5,Red Giant,H296
J111518,31002248,21000281,11000028,5,,H296
J145349,31002249,21000281,11000028,5,,H296
J145846,31002250,21000281,11000028,5,,H296
J215554,31002251,21000282,11000028,5,,H296
J115950,31002252,21000282,11000028,5,Red Giant,H296
J100109,31002253,21000282,11000028,5,,H296
J161838,31002254,21000282,11000028,5,Cataclysmic Variable,H296
J173052,31002255,21000282,11000028,5,,H296
J170807,31002256,21000282,11000028,5,,H296
J105246,31002257,21000282,11000028,5,,H296
J144944,31002258,21000282,11000028,5,Cataclysmic Variable,H296
J170930,31002259,21000283,11000028,5,,H296
J130039,31002260,21000283,11000028,5,Wolf-Rayet Star,H296
J103615,31002261,21000283,11000028,5,,H296
J111227,31002262,21000283,11000028,5,Wolf-Rayet Star,H296
J153222,31002263,21000283,11000028,5,Cataclysmic Variable,H296
J144434,31002264,21000283,11000028,5,Black Hole,H296
J230842,31002265,21000283,11000028,5,,H296
J172139,31002266,21000283,11000028,5,Red Giant,H296
J232741,31002267,21000284,11000028,5,Red Giant,H296
J110634,31002268,21000284,11000028,5,Cataclysmic Variable,H296
J124058,31002269,21000284,11000028,5,Magnetar,H296
J123432,31002270,21000284,11000028,5,Red Giant,H296
J151909,31002271,21000284,11000028,5,Pulsar,H296
J145706,31002272,21000284,11000028,5,Wolf-Rayet Star,H296
J230242,31002273,21000284,11000028,5,Black Hole,H296
J172840,31002274,21000285,11000028,5,,H296
J131450,31002275,21000285,11000028,5,Wolf-Rayet Star,H296
J125101,31002276,21000285,11000028,5,,H296
J142910,31002277,21000285,11000028,5,,H296
J131142,31002278,21000285,11000028,5,Black Hole,H296
J152827,31002279,21000285,11000028,5,Black Hole,H296
J115901,31002280,21000285,11000028,5,,H296
J114100,31002281,21000285,11000028,5,Wolf-Rayet Star,H296
J162132,31002282,21000285,11000028,5,,H296
J171722,31002283,21000286,11000029,5,Pulsar,E175
J135554,31002284,21000286,11000029,5,,E175
J214212,31002285,21000286,11000029,5,,E175
J130305,31002286,21000286,11000029,5,,E175
J111543,31002287,21000286,11000029,5,,E175
J160623,31002288,21000286,11000029,5,Pulsar,E175
J234722,31002289,21000286,11000029,5,Pulsar,E175
J133513,31002290,21000287,11000029,5,Black Hole,E175
J104704,31002291,21000287,11000029,5,,E175
J120354,31002292,21000287,11000029,5,Cataclysmic Variable,E175
J165312,31002293,21000287,11000029,5,,E175
J103812,31002294,21000287,11000029,5,,E175
J143525,31002295,21000287,11000029,5,,E175
J125716,31002296,21000288,11000029,5,Magnetar,E175
J143845,31002297,21000288,11000029,5,Cataclysmic Variable,E175
J135626,31002298,21000288,11000029,5,Black Hole,E175
J115905,31002299,21000288,11000029,5,Magnetar,E175
J233917,31002300,21000288,11000029,5,Magnetar,E175
J140343,31002301,21000288,11000029,5,,E175
J114315,31002302,21000288,11000029,5,,E175
J142653,31002303,21000289,11000029,5,Red Giant,E175
J132546,31002304,21000289,11000029,5,,E175
J165205,31002305,21000289,11000029,5,Cataclysmic Variable,E175
J122518,31002306,21000289,11000029,5,,E175
J153825,31002307,21000289,11000029,5,Red Giant,E175
J101435,31002308,21000289,11000029,5,Cataclysmic Variable,E175
J143819,31002309,21000289,11000029,5,,E175
J170417,31002310,21000289,11000029,5,Red Giant,E175
J115727,31002311,21000289,11000029,5,,E175
J115124,31002312,21000290,11000029,5,,E175
J135533,31002313,21000290,11000029,5,Wolf-Rayet Star,E175
J230745,31002314,21000290,11000029,5,,E175
J112918,31002315,21000290,11000029,5,Black Hole,E175
J111640,31002316,21000290,11000029,5,Wolf-Rayet Star,E175
J231137,31002317,21000290,11000029,5,,E175
J111613,31002318,21000290,11000029,5,Cataclysmic Variable,E175
J145131,31002319,21000290,11000029,5,,E175
J111003,31002320,21000291,11000029,5,Cataclysmic Variable,E175
J131520,31002321,21000291,11000029,5,,E175
J120922,31002322,21000291,11000029,5,Red Giant,E175
J142138,31002323,21000291,11000029,5,Magnetar,E175
J153106,31002324,21000291,11000029,5,Red Giant,E175
J111939,31002325,21000291,11000029,5,Black Hole,E175
J173550,31002326,21000291,11000029,5,,E175
J145310,31002327,21000291,11000029,5,,E175
J155928,31002328,21000291,11000029,5,,E175
J234208,31002329,21000292,11000029,5,Black Hole,E175
J105722,31002330,21000292,11000029,5,,E175
J123546,31002331,21000292,11000029,5,,E175
J210235,31002332,21000292,11000029,5,,E175
J170736,31002333,21000292,11000029,5,Red Giant,E175
J170240,31002334,21000292,11000029,5,,E175
J125532,31002335,21000292,11000029,5,,E175
J133923,31002336,21000292,11000029,5,Red Giant,E175
J131509,31002337,21000292,11000029,5,,E175
J210519,31002338,21000293,11000029,5,Black Hole,E175
J233517,31002339,21000293,11000029,5,,E175
J162612,31002340,21000293,11000029,5,,E175
J123055,31002341,21000293,11000029,5,Magnetar,E175
J212302,31002342,21000293,11000029,5,Magnetar,E175
J102103,31002343,21000293,11000029,5,,E175
J213956,31002344,21000293,11000029,5,Wolf-Rayet Star,E175
J161944,31002345,21000293,11000029,5,,E175
J135705,31002346,21000294,11000029,5,Red Giant,E175
J103215,31002347,21000294,11000029,5,,E175
J141032,31002348,21000294,11000029,5,,E175
J135306,31002349,21000294,11000029,5,Red Giant,E175
J155256,31002350,21000294,11000029,5,Black Hole,E175
J162853,31002351,21000294,11000029,5,Red Giant,E175
J104809,31002352,21000294,11000029,5,Black Hole,E175
J144454,31002353,21000294,11000029,5,Red Giant,E175
J110759,31002354,21000295,11000029,5,,E175
J215304,31002355,21000295,11000029,5,Black Hole,E175
J110946,31002356,21000295,11000029,5,,E175
J230221,31002357,21000295,11000029,5,Cataclysmic Variable,E175
J140133,31002358,21000295,11000029,5,,E175
J105531,31002359,21000295,11000029,5,,E175
J213502,31002360,21000296,11000029,5,Black Hole,E175
J101647,31002361,21000296,11000029,5,,E175
J133023,31002362,21000296,11000029,5,Magnetar,E175
J164553,31002363,21000296,11000029,5,,E175
J232959,31002364,21000296,11000029,5,,E175
J152106,31002365,21000296,11000029,5,Pulsar,E175
J142535,31002366,21000296,11000029,5,,E175
J104859,31002367,21000297,11000030,6,Pulsar,G024
J155838,31002368,21000297,11000030,6,,G024
J164745,31002369,21000297,11000030,6,Cataclysmic Variable,G024
J135504,31002370,21000297,11000030,6,Red Giant,G024
J115923,31002371,21000297,11000030,6,,G024
J151325,31002372,21000297,11000030,6,Pulsar,G024
J105705,31002373,21000297,11000030,6,Cataclysmic Variable,G024
J141434,31002374,21000298,11000030,6,,W237
J115844,31002375,21000298,11000030,6,,W237
J133906,31002376,21000298,11000030,6,,W237
J115855,31002377,21000298,11000030,6,,W237
J150020,31002378,21000298,11000030,6,Magnetar,W237
J142528,31002379,21000298,11000030,6,,W237
J130900,31002380,21000299,11000030,6,,V911
J222045,31002381,21000299,11000030,6,Pulsar,V911
J111450,31002382,21000299,11000030,6,Cataclysmic Variable,V911
J103800,31002383,21000299,11000030,6,Red Giant,V911
J144420,31002384,21000299,11000030,6,,V911
J152550,31002385,21000299,11000030,6,,V911
J114003,31002386,21000299,11000030,6,Magnetar,V911
J143751,31002387,21000299,11000030,6,,V911
J215930,31002388,21000299,11000030,6,Red Giant,V911
J120512,31002389,21000300,11000030,6,Cataclysmic Variable,L477
J145939,31002390,21000300,11000030,6,,L477
J135623,31002391,21000300,11000030,6,Cataclysmic Variable,L477
J111918,31002392,21000300,11000030,6,Red Giant,L477
J162614,31002393,21000300,11000030,6,Pulsar,L477
J104921,31002394,21000300,11000030,6,,L477
J230049,31002395,21000300,11000030,6,Cataclysmic Variable,L477
J115935,31002396,21000300,11000030,6,,L477
J151920,31002397,21000301,11000030,6,Cataclysmic Variable,Q317
J160855,31002398,21000301,11000030,6,,Q317
J155311,31002399,21000301,11000030,6,,Q317
J101553,31002400,21000301,11000030,6,Pulsar,Q317
J110421,31002401,21000301,11000030,6,Wolf-Rayet Star,Q317
J155207,31002402,21000301,11000030,6,,Q317
J143200,31002403,21000302,11000030,6,Red Giant,Z457
J110834,31002404,21000302,11000030,6,,Z457
J142247,31002405,21000302,11000030,6,Cataclysmic Variable,Z457
J112028,31002406,21000302,11000030,6,Black Hole,Z457
J111520,31002407,21000302,11000030,6,Black Hole,Z457
J161335,31002408,21000302,11000030,6,,Z457
J170118,31002409,21000302,11000030,6,,Z457
J160722,31002410,21000302,11000030,6,Red Giant,Z457
J124504,31002411,21000303,11000030,6,Red Giant,W237
J212612,31002412,21000303,11000030,6,,W237
J154829,31002413,21000303,11000030,6,Cataclysmic Variable,W237
J144436,31002414,21000303,11000030,6,,W237
J165641,31002415,21000303,11000030,6,Black Hole,W237
J145510,31002416,21000303,11000030,6,,W237
J110810,31002417,21000304,11000030,6,Black Hole,L477
J131916,31002418,21000304,11000030,6,,L477
J120103,31002419,21000304,11000030,6,Red Giant,L477
J171404,31002420,21000304,11000030,6,Red Giant,L477
J104632,31002421,21000304,11000030,6,,L477
J103400,31002422,21000304,11000030,6,Red Giant,L477
J154021,31002423,21000304,11000030,6,Magnetar,L477
J122249,31002424,21000304,11000030,6,Red Giant,L477
J213753,31002425,21000304,11000030,6,Red Giant,L477
J155650,31002426,21000305,11000030,6,,Z457
J152722,31002427,21000305,11000030,6,,Z457
J100501,31002428,21000305,11000030,6,,Z457
J140918,31002429,21000305,11000030,6,Wolf-Rayet Star,Z457
J103414,31002430,21000305,11000030,6,Red Giant,Z457
J223432,31002431,21000305,11000030,6,,Z457
J100409,31002432,21000305,11000030,6,,Z457
J141502,31002433,21000305,11000030,6,,Z457
J115008,31002434,21000305,11000030,6,Red Giant,Z457
J112829,31002435,21000306,11000030,6,,V911
J105801,31002436,21000306,11000030,6,Pulsar,V911
J105023,31002437,21000306,11000030,6,Wolf-Rayet Star,V911
J101652,31002438,21000306,11000030,6,Red Giant,V911
J163225,31002439,21000306,11000030,6,Pulsar,V911
J135220,31002440,21000306,11000030,6,Cataclysmic Variable,V911
J114430,31002441,21000306,11000030,6,Magnetar,V911
J103504,31002442,21000306,11000030,6,,V911
J123940,31002443,21000307,11000030,6,,V911
J104857,31002444,21000307,11000030,6,Magnetar,V911
J112417,31002445,21000307,11000030,6,,V911
J205141,31002446,21000307,11000030,6,Magnetar,V911
J104037,31002447,21000307,11000030,6,,V911
J144902,31002448,21000307,11000030,6,,V911
J122818,31002449,21000308,11000030,6,Pulsar,V911
J211353,31002450,21000308,11000030,6,Wolf-Rayet Star,V911
J104136,31002451,21000308,11000030,6,,V911
J172842,31002452,21000308,11000030,6,Cataclysmic Variable,V911
J122452,31002453,21000308,11000030,6,Pulsar,V911
J140200,31002454,21000308,11000030,6,Magnetar,V911
J232246,31002455,21000308,11000030,6,,V911
J101748,31002456,21000308,11000030,6,,V911
J133241,31002457,21000309,11000030,6,Cataclysmic Variable,V911
J151817,31002458,21000309,11000030,6,Wolf-Rayet Star,V911
J124201,31002459,21000309,11000030,6,,V911
J125111,31002460,21000309,11000030,6,Pulsar,V911
J101755,31002461,21000309,11000030,6,Black Hole,V911
J101708,31002462,21000309,11000030,6,,V911
J135031,31002463,21000309,11000030,6,Magnetar,V911
J152117,31002464,21000310,11000030,6,,V911
J164701,31002465,21000310,11000030,6,Wolf-Rayet Star,V911
J132106,31002466,21000310,11000030,6,Pulsar,V911
J141319,31002467,21000310,11000030,6,Red Giant,V911
J170845,31002468,21000310,11000030,6,,V911
J161215,31002469,21000310,11000030,6,,V911
J111447,31002470,21000310,11000030,6,,V911
J222408,31002471,21000291,11000029,5,,E175
J161747,31002472,21000275,11000028,5,Cataclysmic Variable,H296
J132328,31002473,21000296,11000029,5,Pulsar,E175
J153217,31002474,21000307,11000030,6,,V911
J142814,31002475,21000292,11000029,5,Magnetar,E175
J101248,31002476,21000259,11000026,5,,V753
J135825,31002477,21000290,11000029,5,Cataclysmic Variable,E175
J151838,31002478,21000299,11000030,6,,V911
J100820,31002479,21000282,11000028,5,,H296
J213344,31002480,21000296,11000029,5,,E175
J103701,31002481,21000244,11000025,5,,H296
J171246,31002482,21000254,11000025,5,,H296
J170158,31002483,21000238,11000024,5,Black Hole,D364
J230559,31002484,21000307,11000030,6,Red Giant,V911
J145208,31002485,21000248,11000025,5,,H296
J224721,31002486,21000233,11000024,5,Cataclysmic Variable,Y790
J105934,31002487,21000298,11000030,6,Magnetar,W237
J130818,31002488,21000245,11000025,5,Magnetar,H296
J140555,31002489,21000303,11000030,6,,W237
J221356,31002490,21000265,11000027,5,,M267
J111245,31002491,21000278,11000028,5,,H296
J102834,31002492,21000310,11000030,6,Magnetar,V911
J154509,31002493,21000261,11000026,5,,V753
J234928,31002494,21000251,11000025,5,,H296
J222604,31002495,21000310,11000030,6,Red Giant,V911
J133011,31002496,21000249,11000025,5,Red Giant,H296
J125245,31002497,21000290,11000029,5,,E175
J145523,31002498,21000309,11000030,6,,V911
J143605,31002499,21000269,11000027,5,Magnetar,M267
J120750,31002500,21000239,11000024,5,,Y790
J104617,31002501,21000258,11000026,5,Cataclysmic Variable,V753
J125122,31002502,21000299,11000030,6,Cataclysmic Variable,V911
J114809,31002503,21000248,11000025,5,,H296
J125657,31002504,21000268,11000027,5,,M267
J015092,31002505,21000325,11000001,1,Black Hole,"N110, Z060"
J005834,31002506,21000325,11000001,1,Cataclysmic Variable,"N110, Z060"
J012402,31002507,21000325,11000001,1,Magnetar,"N110, Z060"
J005926,31002508,21000325,11000001,1,Pulsar,"N110, J244"
J010569,31002509,21000325,11000001,1,Red Giant,"N110, J244"
J012157,31002510,21000325,11000001,1,,"J244, Z060"
J002757,31002511,21000325,11000001,1,,"N110, Z060"
J004791,31002512,21000325,11000001,1,,"N110, J244"
J004317,31002513,21000325,11000001,1,,"N110, J244"
J002216,31002514,21000325,11000001,1,,"J244, Z060"
J005482,31002515,21000326,11000004,2,Black Hole,"B274, A239, Z647"
J005900,31002516,21000326,11000004,2,Cataclysmic Variable,"A239, E545, Y683"
J013070,31002517,21000326,11000004,2,Magnetar,"A239, E545, R474"
J001057,31002518,21000326,11000004,2,Pulsar,"B274, E545, D382"
J011321,31002519,21000326,11000004,2,Red Giant,"B274, E545, Y683"
J013123,31002520,21000326,11000004,2,,"B274, A239, D382"
J012735,31002521,21000326,11000004,2,,"B274, E545, O477"
J012635,31002522,21000326,11000004,2,,"B274, A239"
J010000,31002523,21000326,11000004,2,,"B274, Z647, D382"
J001890,31002524,21000326,11000004,2,,"B274, A239, Z647"
J002964,31002525,21000326,11000004,2,,"A239, E545, N062"
J004686,31002526,21000326,11000004,2,,"A239, E545, O477"
J011563,31002527,21000327,11000009,3,Black Hole,"D845, U210"
J001348,31002528,21000327,11000009,3,Cataclysmic Variable,"D845, U210"
J002838,31002529,21000327,11000009,3,Magnetar,"U210, K346"
J001670,31002530,21000327,11000009,3,Pulsar,"U210, K346"
J014348,31002531,21000327,11000009,3,Red Giant,"D845, U210"
J003789,31002532,21000327,11000009,3,,"D845, U210"
J012794,31002533,21000327,11000009,3,,"U210, K346"
J005923,31002534,21000327,11000009,3,,"U210, K346"
J001398,31002535,21000327,11000009,3,,"U210, K346"
J011339,31002536,21000327,11000009,3,,"D845, U210"
J004283,31002537,21000327,11000009,3,,"U210, K346"
J002625,31002538,21000328,11000016,4,Black Hole,"U210, C247, X877"
J004470,31002539,21000328,11000016,4,Black Hole,"U210, C247, X877"
J011824,31002540,21000328,11000016,4,Cataclysmic Variable,"K346, C247, X877"
J010247,31002541,21000328,11000016,4,Cataclysmic Variable,"U210, N766, X877"
J002423,31002542,21000328,11000016,4,Magnetar,"D845, P060, N766"
J001302,31002543,21000328,11000016,4,Magnetar,"K346, H900, U574"
J010556,31002544,21000328,11000016,4,Pulsar,"D845, P060, N766"
J011778,31002545,21000328,11000016,4,Pulsar,"D845, P060, C247"
J005259,31002546,21000328,11000016,4,Red Giant,"D845, C247, X877"
J005969,31002547,21000328,11000016,4,Red Giant,"K346, H900, U574"
J001769,31002548,21000328,11000016,4,Wolf-Rayet Star,"K346, X877, H900"
J004150,31002549,21000328,11000016,4,Wolf-Rayet Star,"D845, N766, C247"
J005872,31002550,21000328,11000016,4,,"U210, P060, C247"
J011376,31002551,21000328,11000016,4,,"U210, X877, H900"
J005299,31002552,21000328,11000016,4,,"K346, C247, H900"
J011355,31002553,21000328,11000016,4,,"C247, X877"
J011195,31002554,21000328,11000016,4,,"U210, X877, H900"
J005280,31002555,21000328,11000016,4,,"U210, C247, X877"
J010811,31002556,21000329,11000024,5,Black Hole,"K346, V753"
J001694,31002557,21000329,11000024,5,Black Hole,"K346, H296"
J003941,31002558,21000329,11000024,5,Cataclysmic Variable,"K346, H296"
J011790,31002559,21000329,11000024,5,Cataclysmic Variable,"K346, M267"
J013146,31002560,21000329,11000024,5,Magnetar,"K346, H296"
J004998,31002561,21000329,11000024,5,Magnetar,"U210, H296"
J003382,31002562,21000329,11000024,5,Pulsar,"U210, D364"
J003546,31002563,21000329,11000024,5,Pulsar,"U210, M267"
J001820,31002564,21000329,11000024,5,Red Giant,"U210, H296"
J012578,31002565,21000329,11000024,5,Red Giant,"U210, H296"
J012773,31002566,21000329,11000024,5,Wolf-Rayet Star,"K346, E175"
J005223,31002567,21000329,11000024,5,Wolf-Rayet Star,"U210, E175"
J005663,31002568,21000329,11000024,5,,U210
J003793,31002569,21000329,11000024,5,,"K346, E175"
J004128,31002570,21000329,11000024,5,,"U210, H296"
J005070,31002571,21000329,11000024,5,,"K346, V753"
J001025,31002572,21000329,11000024,5,,"U210, M267"
J005724,31002573,21000329,11000024,5,,"K346, H296"
J004921,31002574,21000329,11000024,5,,"K346, H296"
J012686,31002575,21000330,11000030,6,,"K346, V911"
J010366,31002576,21000330,11000030,6,,"K346, W237"
